"state","class","gender","age","paid","logpaid"
"STATE 07","C71","M",68,550,6.30991827822652
"STATE 15","C71","M",68,539.26,6.29019782937178
"STATE 07","F71","M",68,529.28,6.27151759239527
"STATE 15","C11","F",68,518.95,6.2518075394113
"STATE 15","C1 ","M",68,513.66,6.24156156798245
"STATE 07","C71","M",68,499.18,6.21296675215007
"STATE 10","C1 ","F",68,491.87,6.19821445393576
"STATE 15","C11","F",68,471.03,6.15492178625554
"STATE 02","C1 ","F",68,464.51,6.14098308654745
"STATE 02","C7 ","M",68,456.87,6.12439888653171
"STATE 03","C71","M",68,440.87,6.08875004740883
"STATE 02","F7 ","M",68,437.38,6.08080238246018
"STATE 04","C7 ","F",68,436.87,6.07963566800126
"STATE 04","C71","M",68,401.05,5.99408610781293
"STATE 10","C1 ","F",68,398.2,5.9869543916301
"STATE 15","C11","F",68,388.03,5.9610826562219
"STATE 15","C7 ","M",68,386.96,5.95832132851473
"STATE 17","C71","M",68,386.12,5.95614820198041
"STATE 15","C72","M",68,377.54,5.93367652334059
"STATE 14","C1 ","M",68,374.71,5.9261523934606
"STATE 17","C7 ","M",68,357.94,5.88036537458926
"STATE 02","C7 ","F",68,356.9,5.87745563049611
"STATE 15","C71","F",68,356.06,5.87509925597672
"STATE 01","C7 ","M",68,348.75,5.85435533313558
"STATE 15","C7 ","M",68,344.66,5.84255842385343
"STATE 04","C7A","F",68,340.34,5.82994511794329
"STATE 15","C71","M",68,326.4,5.78812362308995
"STATE 15","C11","M",68,321.73,5.77371268448206
"STATE 06","C11","F",68,320.56,5.77006946632789
"STATE 15","C71","F",68,320.27,5.76916439003684
"STATE 15","C11","M",68,316,5.75574221358691
"STATE 04","C71","F",68,310.17,5.73712053426671
"STATE 12","C1B","M",68,309.77,5.73583008662498
"STATE 07","C7 ","F",68,303,5.71373280550937
"STATE 06","C1 ","F",68,300,5.7037824746562
"STATE 02","C7B","M",68,298.52,5.69883693226319
"STATE 10","C71","F",68,262.08,5.5686498006647
"STATE 15","C71","M",68,200,5.29831736654804
"STATE 15","C1 ","F",68,198.98,5.29320431716121
"STATE 15","C11","M",68,174.71,5.16312745648635
"STATE 02","C7 ","M",68,148.39,4.99984394301803
"STATE 12","C71","M",68,135,4.90527477843843
"STATE 15","F7 ","M",68,128.18,4.85343552607608
"STATE 02","C7 ","M",68,127.09,4.84489549689398
"STATE 17","C71","F",68,70.98,4.26239814721835
"STATE 04","C71","M",68,49.95,3.91102250509456
"STATE 15","C11","M",68,47.52,3.86115067505439
"STATE 02","C7 ","M",67,23231.54,10.053266117153
"STATE 15","C1A","F",67,11458.07,9.3464495642185
"STATE 15","C7A","F",67,9112.54,9.11740676588204
"STATE 10","C71","F",67,8969.76,9.10161419884206
"STATE 15","C1 ","F",67,8300.31,9.02404814248481
"STATE 12","C7 ","M",67,7827.74,8.96542911386115
"STATE 01","F71","M",67,6594.66,8.79401550961472
"STATE 07","C7 ","F",67,6261.92,8.74224212633365
"STATE 07","C7B","F",67,5861.5,8.67616082251188
"STATE 06","C72","M",67,5624.94,8.63496556034906
"STATE 03","C7 ","F",67,5381.14,8.59065552661984
"STATE 15","C11","M",67,4808.51,8.47814254380099
"STATE 02","C7 ","F",67,4532.02,8.41892303520082
"STATE 10","C11","F",67,4495.48,8.41082772652159
"STATE 02","F7 ","M",67,4263.99,8.35796062062717
"STATE 17","C7 ","F",67,4229,8.34972083747249
"STATE 01","F71","M",67,3887.76,8.26558843527999
"STATE 10","C1 ","F",67,3864.39,8.25955912191617
"STATE 06","C7A","M",67,3697.38,8.21537973969725
"STATE 04","C7 ","F",67,3656.77,8.20433552308977
"STATE 04","C7B","M",67,3404.82,8.13294735375017
"STATE 02","C71","M",67,3348.34,8.11621997961926
"STATE 06","C7B","F",67,3140.79,8.05222963961494
"STATE 12","C11","F",67,3008.21,8.00910049646265
"STATE 06","C7 ","F",67,2945.63,7.98807799510919
"STATE 02","C11","M",67,2928.92,7.98238903337859
"STATE 02","C71","F",67,2688.04,7.8965675824847
"STATE 03","C11","F",67,2547.5,7.84286776509688
"STATE 15","C71","M",67,2545.12,7.84193307915005
"STATE 01","C1 ","M",67,2496.15,7.82250482383746
"STATE 15","C7B","M",67,2407.52,7.78635245101057
"STATE 03","C1A","M",67,2300.04,7.74068179307036
"STATE 04","C71","M",67,2276.5,7.73039445477484
"STATE 04","C71","F",67,2200.63,7.69649896198853
"STATE 02","C1 ","M",67,2194.65,7.69377785949228
"STATE 06","C7C","F",67,2180.31,7.68722234750827
"STATE 03","C11","M",67,2170.84,7.68286946840607
"STATE 02","C1 ","M",67,2129.17,7.66348751140035
"STATE 04","C7 ","M",67,2106.39,7.65273086073445
"STATE 02","C1 ","M",67,2102.34,7.65080628907027
"STATE 17","C71","F",67,2096.64,7.64809134234454
"STATE 15","C71","F",67,2064.12,7.6324592644463
"STATE 17","C71","M",67,2062.48,7.63166442119212
"STATE 02","C7 ","M",67,2017.28,7.60950534834935
"STATE 17","C7 ","M",67,1977.88,7.58978084300157
"STATE 04","C7 ","M",67,1918.8,7.55945526962791
"STATE 17","C7 ","F",67,1845.23,7.52035920995167
"STATE 17","C71","M",67,1761.6,7.47397776596842
"STATE 15","C71","M",67,1761.25,7.47377906321289
"STATE 15","C11","F",67,1730.61,7.45622922649872
"STATE 13","C7 ","F",67,1695.14,7.43552061227391
"STATE 02","C71","F",67,1678.17,7.42545919298015
"STATE 02","C11","M",67,1651.86,7.40965720472709
"STATE 15","C71","M",67,1646.25,7.40625525305749
"STATE 07","C71","F",67,1638.31,7.40142050169577
"STATE 13","C2 ","F",67,1609.5,7.38367885073886
"STATE 15","C7B","M",67,1482.45,7.3014514034903
"STATE 02","C1 ","F",67,1480.93,7.30042554778951
"STATE 10","C11","M",67,1475.42,7.29669797400425
"STATE 15","C7A","M",67,1455.9,7.28337954507928
"STATE 14","C7 ","M",67,1454.96,7.28273368781876
"STATE 04","C71","F",67,1441.56,7.27348113952128
"STATE 02","C1 ","M",67,1432.32,7.26705078624345
"STATE 15","C1 ","F",67,1404.71,7.24758615476931
"STATE 06","C1 ","M",67,1355.5,7.21192566893872
"STATE 02","C7 ","M",67,1348.93,7.2070669645723
"STATE 15","C7A","F",67,1288,7.1608459066643
"STATE 06","C11","F",67,1253.03,7.13331989714736
"STATE 07","C7 ","F",67,1238.2,7.12141399108513
"STATE 07","C7 ","M",67,1216.8,7.10397974094508
"STATE 02","C7 ","M",67,1211.25,7.09940816320498
"STATE 14","C71","M",67,1189.96,7.08167497209525
"STATE 15","C11","M",67,1164.3,7.05987532704297
"STATE 02","C11","M",67,1113.94,7.01565855907264
"STATE 15","C11","F",67,1112.19,7.01408632352441
"STATE 17","C71","M",67,1090.41,6.99430905128671
"STATE 14","C7 ","F",67,1075.68,6.98070829872073
"STATE 17","C71","M",67,1040.42,6.94737975676536
"STATE 15","C71","M",67,979.54,6.8870830737126
"STATE 02","F1 ","M",67,940.28,6.84617770324932
"STATE 02","C1 ","M",67,925.47,6.83030171657732
"STATE 03","C7 ","M",67,925,6.82979373751242
"STATE 15","C1B","M",67,905.7,6.8087081253809
"STATE 03","C7 ","F",67,886.45,6.78722472234439
"STATE 06","C1 ","F",67,882.54,6.78280411355931
"STATE 07","C71","M",67,875.6,6.77490936564871
"STATE 15","C7 ","M",67,862.02,6.75927847225068
"STATE 15","C11","F",67,852.22,6.74784470945975
"STATE 03","C1 ","M",67,850,6.74523634948436
"STATE 06","C71","F",67,850,6.74523634948436
"STATE 02","C11","F",67,817.63,6.70640991153557
"STATE 04","C7 ","M",67,808.2,6.69480955264437
"STATE 04","C7B","M",67,802.74,6.68803087571358
"STATE 15","C7 ","M",67,740.68,6.60756868316961
"STATE 13","C11","M",67,735.66,6.60076805547235
"STATE 02","C7B","F",67,700,6.5510803350434
"STATE 04","C7 ","M",67,700,6.5510803350434
"STATE 10","C71","M",67,691.53,6.5389065341117
"STATE 15","C7 ","F",67,666.6,6.50219016587364
"STATE 12","C11","F",67,665.5,6.50053863783517
"STATE 15","C7 ","M",67,665.46,6.50047853084471
"STATE 14","C71","F",67,648.98,6.47540189958826
"STATE 06","C7 ","M",67,645.37,6.46982379573614
"STATE 02","F7 ","M",67,639.49,6.46067098368006
"STATE 15","C7A","M",67,637.65,6.45778954347291
"STATE 06","C1 ","M",67,613.75,6.41958767910873
"STATE 15","C7 ","F",67,604.33,6.40412040635173
"STATE 15","C7 ","M",67,600.11,6.39711297174598
"STATE 07","C7 ","M",67,589.01,6.37844316143616
"STATE 02","C7 ","F",67,578.69,6.3607669283199
"STATE 04","C7B","M",67,572.44,6.34990792644268
"STATE 15","C7A","M",67,571.84,6.34885923197106
"STATE 15","C71","M",67,538.34,6.2884903308129
"STATE 02","C71","M",67,536.96,6.28592360383879
"STATE 15","C7 ","F",67,524,6.26149168432104
"STATE 15","C7B","M",67,515.3,6.24474925533418
"STATE 15","F71","M",67,498.48,6.21156346823597
"STATE 12","C11","M",67,486.28,6.18678458968759
"STATE 02","C1 ","M",67,481.38,6.17665697899362
"STATE 15","F71","M",67,479.01,6.17172147401972
"STATE 12","C1B","F",67,477.16,6.16785186441374
"STATE 15","C11","M",67,475.16,6.16365158942134
"STATE 04","C7 ","M",67,470,6.1527326947041
"STATE 10","C71","F",67,463.58,6.13897896989653
"STATE 02","C7 ","M",67,455.7,6.12183469826984
"STATE 12","C1 ","M",67,443.19,6.09399857200163
"STATE 15","C7B","M",67,442.33,6.09205620984068
"STATE 15","C11","F",67,442.09,6.09151348125948
"STATE 02","C1A","M",67,420.68,6.04187244965183
"STATE 02","C7 ","F",67,417.18,6.03351778333898
"STATE 06","C1 ","F",67,414.95,6.02815803104446
"STATE 02","C11","M",67,412.47,6.02216347585725
"STATE 02","C7 ","F",67,399.13,5.98928717836017
"STATE 14","F7 ","F",67,385.2,5.95376267992397
"STATE 04","C7B","F",67,383.73,5.94993918027941
"STATE 04","C71","M",67,369.02,5.91085084311374
"STATE 04","C7 ","M",67,367,5.90536184805457
"STATE 07","C7 ","M",67,351.35,5.86178287763821
"STATE 17","C7 ","F",67,348.75,5.85435533313558
"STATE 06","C71","F",67,346.79,5.84871940942721
"STATE 17","C7 ","M",67,323,5.77765232322266
"STATE 04","C7 ","F",67,322.5,5.77610313623583
"STATE 15","F11","M",67,318.04,5.76217716103328
"STATE 04","C7 ","M",67,313.48,5.74773556218466
"STATE 02","F71","F",67,296.48,5.69197976253705
"STATE 15","C1 ","M",67,292.39,5.6780885275644
"STATE 02","C71","M",67,283.61,5.64760005496721
"STATE 01","C1 ","F",67,253.12,5.53386368457929
"STATE 15","C11","M",67,251.09,5.5258114405995
"STATE 17","C7 ","M",67,244.23,5.498110404254
"STATE 04","C71","M",67,238.23,5.47323659357523
"STATE 02","C7 ","M",67,221.75,5.40155062118969
"STATE 15","C7 ","M",67,182.48,5.20664057797613
"STATE 15","C7 ","F",67,181.35,5.20042886572891
"STATE 07","C7 ","M",67,156.05,5.05017646871679
"STATE 15","C7 ","F",67,151.92,5.02335406650403
"STATE 15","C1B","M",67,132,4.88280192258637
"STATE 15","C1 ","F",67,100,4.60517018598809
"STATE 15","C1B","M",67,37.68,3.62912944970816
"STATE 04","C7 ","M",67,32,3.46573590279973
"STATE 04","C7 ","M",66,14753.58,9.59924104418261
"STATE 15","C1 ","F",66,12420.05,9.42706738124426
"STATE 15","C71","M",66,11545.27,9.35403110826264
"STATE 03","C71","F",66,11288.76,9.33156281940229
"STATE 04","C7B","M",66,10175.27,9.22771554558527
"STATE 15","C7 ","M",66,8544.82,9.05308053037756
"STATE 10","C11","F",66,7910.74,8.97597660885117
"STATE 15","C71","F",66,7362.9,8.90420915585587
"STATE 14","C7 ","M",66,7113.71,8.86977918698815
"STATE 04","C71","M",66,6691.83,8.80864265831721
"STATE 15","C7B","M",66,6307.3,8.74946297172871
"STATE 02","C7B","M",66,6277.84,8.74478125125362
"STATE 03","C71","F",66,6203.72,8.73290439110515
"STATE 07","C7 ","F",66,6149.33,8.7240984117764
"STATE 17","C7B","F",66,5305.82,8.57655961026248
"STATE 13","C1 ","M",66,4939.5,8.50501939048453
"STATE 17","C71","F",66,4786.51,8.47355682359346
"STATE 06","C7 ","F",66,4730.23,8.46172910609659
"STATE 07","C7 ","M",66,4669.13,8.44872803780457
"STATE 15","C7 ","M",66,4655.5,8.44580459532858
"STATE 03","C11","M",66,4330.47,8.37343136014059
"STATE 10","C71","M",66,4325.98,8.37239398329381
"STATE 15","C1 ","F",66,4305.96,8.36775538851748
"STATE 02","C71","M",66,4175.95,8.33709715631072
"STATE 02","C11","F",66,4093.72,8.31720937111244
"STATE 15","C71","M",66,3945.47,8.28032336433315
"STATE 02","C7 ","F",66,3418.02,8.13681671503349
"STATE 04","C71","M",66,3365.38,8.12129616289471
"STATE 17","C7 ","F",66,3229.29,8.08001757781252
"STATE 15","C7 ","F",66,3200.29,8.07099670968162
"STATE 17","C71","M",66,3167.49,8.06069475512638
"STATE 03","C71","M",66,3077.45,8.03185661097293
"STATE 06","C7 ","M",66,2893.39,7.97018410404795
"STATE 06","C1 ","M",66,2868.32,7.96148177150653
"STATE 10","C1C","M",66,2865.53,7.96050860331406
"STATE 02","C1 ","M",66,2797.4,7.9364456933452
"STATE 17","C7 ","M",66,2775.76,7.92867986255781
"STATE 15","C11","M",66,2653.4,7.88359711548282
"STATE 15","C1 ","M",66,2580.07,7.85557180933055
"STATE 15","C11","M",66,2572.22,7.8525246182469
"STATE 04","C71","M",66,2551.38,7.84438966823988
"STATE 06","C1 ","M",66,2434.38,7.79744738297228
"STATE 03","C1B","F",66,2194.21,7.6935773518427
"STATE 02","F71","M",66,2149.87,7.67316265417734
"STATE 14","C7 ","M",66,2135.86,7.66662465486088
"STATE 04","C7 ","F",66,1939.67,7.57027313449542
"STATE 15","C7B","M",66,1911.4,7.55559123683208
"STATE 02","C71","M",66,1835,7.51479976048867
"STATE 15","C7 ","F",66,1712.27,7.4455752545471
"STATE 10","C1A","M",66,1712.13,7.44549348839824
"STATE 02","C7B","M",66,1711.12,7.4449034058572
"STATE 04","C72","F",66,1680.86,7.42706084618066
"STATE 15","C1 ","M",66,1606.17,7.38160774195573
"STATE 04","C72","M",66,1516.88,7.32441087272595
"STATE 13","C71","F",66,1488.46,7.30549730740413
"STATE 02","C1 ","F",66,1484.85,7.30306903603393
"STATE 04","C7 ","F",66,1455.09,7.28282303336271
"STATE 17","C7 ","M",66,1449.03,7.27864964604011
"STATE 15","C71","F",66,1425.58,7.26233402743744
"STATE 07","C7 ","F",66,1396.61,7.24180315063261
"STATE 14","F1 ","M",66,1377.31,7.22788760047923
"STATE 13","C1B","M",66,1360.8,7.21582804108165
"STATE 15","C7 ","M",66,1346.19,7.20503365923228
"STATE 15","C1 ","F",66,1320.95,7.18610645369244
"STATE 06","C1A","F",66,1275.19,7.15085046609805
"STATE 04","C7 ","M",66,1247.2,7.12865631774357
"STATE 02","C11","M",66,1179.22,7.07260848194253
"STATE 15","C1 ","F",66,1165.93,7.06127433080299
"STATE 15","C11","M",66,1108.42,7.01069085685346
"STATE 15","C11","M",66,1097.72,7.00099058044166
"STATE 15","C7 ","M",66,1092.47,6.99619646663848
"STATE 15","C1 ","M",66,1086.77,6.99096527319622
"STATE 17","C7B","M",66,1035.16,6.94231128312374
"STATE 17","C7 ","M",66,1028.73,6.93608031073304
"STATE 04","C71","F",66,1001.76,6.909513731997
"STATE 10","C71","M",66,1000,6.90775527898214
"STATE 15","C1B","F",66,1000,6.90775527898214
"STATE 04","C71","M",66,994.45,6.90218982050926
"STATE 15","C7A","F",66,993.15,6.90088171003896
"STATE 10","C71","M",66,989.59,6.89729071593425
"STATE 04","C71","M",66,987,6.89467003943348
"STATE 02","C7 ","M",66,977.46,6.88495737030613
"STATE 07","C7 ","M",66,974.34,6.88176031870505
"STATE 04","C71","F",66,970.83,6.87815137572356
"STATE 02","F71","M",66,970.57,6.87788352777717
"STATE 02","C1 ","M",66,928.69,6.83377499098414
"STATE 02","C11","F",66,927.2,6.83216929202554
"STATE 02","C72","M",66,925.05,6.82984779010561
"STATE 03","C1 ","M",66,901.06,6.80357184806595
"STATE 06","C7 ","M",66,891.09,6.79244543247064
"STATE 10","C71","M",66,882.77,6.7830646910231
"STATE 03","C11","M",66,878.48,6.77819314128946
"STATE 10","C71","M",66,875.87,6.77521767809727
"STATE 02","C7B","F",66,869.62,6.76805633462256
"STATE 15","C11","M",66,829.65,6.7210039251088
"STATE 17","C71","F",66,825.34,6.71579542264818
"STATE 02","C7 ","F",66,822.31,6.7121174529147
"STATE 07","C71","M",66,818.44,6.70740008929836
"STATE 12","C7 ","M",66,811.97,6.69946339366636
"STATE 13","C7 ","M",66,809.59,6.69652794667826
"STATE 02","C1 ","F",66,805.95,6.69202170584294
"STATE 02","C7 ","M",66,787.5,6.66886337069979
"STATE 02","C1B","F",66,784.36,6.66486809863132
"STATE 15","C7A","M",66,740.61,6.60747417095384
"STATE 15","C7A","M",66,732.37,6.59628585073805
"STATE 15","C1 ","M",66,726.58,6.58834859394722
"STATE 02","C1A","M",66,724.4,6.58534372600926
"STATE 10","C7 ","F",66,709.73,6.5648846160198
"STATE 03","C7 ","M",66,679.51,6.52137195018637
"STATE 17","C7 ","F",66,670.77,6.50842630622982
"STATE 15","C71","M",66,641.4,6.46365328725905
"STATE 15","C11","M",66,639.35,6.46045203525718
"STATE 04","C71","F",66,638.99,6.45988880480281
"STATE 15","C1 ","M",66,631.16,6.44755939616747
"STATE 15","C11","F",66,626.3,6.43982948953137
"STATE 03","F7 ","M",66,599.47,6.39604593151402
"STATE 04","C7 ","M",66,577.45,6.3586218585611
"STATE 04","C71","M",66,575.48,6.35520447516883
"STATE 06","C71","M",66,570.37,6.34628527304653
"STATE 15","C7 ","M",66,546.32,6.30320488465283
"STATE 17","C71","F",66,540.51,6.29251313829572
"STATE 15","C7 ","M",66,536.11,6.28433936389586
"STATE 17","C71","F",66,533.33,6.27914036954023
"STATE 13","C1 ","F",66,523.61,6.26074713240188
"STATE 04","C71","M",66,515.28,6.24471044223864
"STATE 12","C1 ","F",66,513.92,6.24206761131834
"STATE 15","C7B","F",66,505.79,6.22612156338008
"STATE 13","C11","M",66,487.52,6.1893313152374
"STATE 02","C7 ","M",66,473.93,6.16105963146452
"STATE 15","C71","M",66,473.91,6.16101743024912
"STATE 02","F1 ","M",66,470.76,6.15434841000946
"STATE 10","C71","M",66,464.59,6.14115529621315
"STATE 02","C7 ","M",66,463.87,6.13960434055684
"STATE 15","C11","M",66,460.36,6.13200879210029
"STATE 04","C7 ","F",66,458.78,6.12857079232598
"STATE 02","C11","M",66,455.71,6.12185664229064
"STATE 15","C11","M",66,443.52,6.09474289656148
"STATE 04","C71","F",66,429.27,6.06208609158675
"STATE 02","C7 ","M",66,426.67,6.05601088071504
"STATE 02","C7 ","F",66,417.22,6.03361366061614
"STATE 04","C7 ","F",66,415.68,6.02991573348223
"STATE 15","C71","M",66,379.86,5.93980276378409
"STATE 13","C11","M",66,373.08,5.92179287385866
"STATE 02","C11","M",66,370.78,5.91560889480445
"STATE 15","C7 ","M",66,348.53,5.8537243097094
"STATE 02","C1 ","M",66,339.86,5.82853376810596
"STATE 06","C11","F",66,339.24,5.8267078214935
"STATE 15","C71","M",66,321.78,5.77386808222289
"STATE 04","C7 ","M",66,319.56,5.76694504961384
"STATE 15","C71","M",66,318.05,5.76220860312481
"STATE 03","C1 ","F",66,312.52,5.74466846712854
"STATE 15","C7 ","F",66,312.12,5.74338772924856
"STATE 04","C7 ","F",66,307.89,5.72974257632573
"STATE 17","C71","M",66,303.24,5.7145245711881
"STATE 04","C71","M",66,301.73,5.70953257774788
"STATE 02","C11","M",66,291.92,5.67647979212819
"STATE 01","F7 ","F",66,288.4,5.66434840541079
"STATE 13","C7 ","F",66,281.04,5.63849700795757
"STATE 03","F71","M",66,278.45,5.62923851003568
"STATE 02","C11","M",66,266.5,5.5853742436059
"STATE 07","C71","F",66,257.01,5.54911499464406
"STATE 01","C1 ","F",66,240.86,5.48421585183233
"STATE 15","C7B","F",66,208.09,5.33797067842469
"STATE 02","C71","M",66,201.72,5.30688059720852
"STATE 15","C7 ","M",66,189.9,5.24649761781824
"STATE 02","C7 ","M",66,165.72,5.1102996172092
"STATE 04","C7 ","M",66,150,5.01063529409626
"STATE 15","C1 ","F",66,134.4,4.90082042808905
"STATE 12","C71","M",66,129.18,4.86120678060433
"STATE 17","C71","F",66,121.78,4.80221613818043
"STATE 03","C7 ","F",66,106,4.66343909411207
"STATE 04","C71","M",66,66.78,4.20140363451551
"STATE 07","C7 ","F",66,49.89,3.90982058187295
"STATE 15","C71","F",66,43,3.76120011569356
"STATE 04","C71","M",65,26146.16,10.171457613586
"STATE 10","C7 ","M",65,13241.45,9.49110734011081
"STATE 04","C71","M",65,7487.94,8.92104900530481
"STATE 12","C1A","M",65,7296.2,8.89510894365916
"STATE 15","C1 ","M",65,6356.61,8.75725049536119
"STATE 15","C7 ","M",65,6017.22,8.70238063762324
"STATE 07","C7 ","M",65,5476.56,8.60823244560628
"STATE 02","C11","M",65,5408.38,8.59570488152643
"STATE 02","C71","M",65,5232.51,8.56264636545068
"STATE 06","C71","M",65,5217.91,8.55985221756019
"STATE 15","C71","M",65,4980.09,8.51320324214455
"STATE 02","C1 ","M",65,4929.65,8.50302327060174
"STATE 02","C11","F",65,4398.4,8.38899611741098
"STATE 01","F1 ","M",65,4381.34,8.38510989265465
"STATE 02","C71","F",65,4023.27,8.2998502837917
"STATE 06","C7 ","F",65,3966.43,8.28562172478601
"STATE 06","C11","M",65,3895.54,8.26758758797644
"STATE 02","C71","M",65,3850,8.25582842728183
"STATE 12","C7 ","M",65,3817.04,8.24723053212443
"STATE 02","C7A","M",65,3609.66,8.19136886406596
"STATE 12","C11","M",65,3371.68,8.1231664154489
"STATE 15","C7B","F",65,3331.45,8.11116292363543
"STATE 15","C7 ","F",65,3131.11,8.04914285325479
"STATE 07","C71","M",65,3045.66,8.02147290542585
"STATE 02","C72","M",65,2815.07,7.9427424070497
"STATE 13","C71","M",65,2641.49,7.8790984308694
"STATE 15","C71","F",65,2625.58,7.87305710300029
"STATE 15","C11","F",65,2615.88,7.86935583996532
